Type,Date,Case,Latitude,Longtitude
핵실험,2006-10-09,풍계리 핵실험장에서 시행된 북한의 1차 핵실험,41.28505,129.1084
핵실험,2009-05-25,풍계리 핵실험장에서 시행된 북한의 2차 핵실험,41.29142,129.08167
핵실험,2013-02-12,풍계리 핵실험장에서 시행된 북한의 3차 핵실험,41.26809,129.08076
핵실험,2016-01-06,풍계리 핵실험장에서 시행된 북한의 4차 핵실험,41.309,129.03399
핵실험,2016-09-09,풍계리 핵실험장에서 시행된 북한의 5차 핵실험,41.298,129.015
핵실험,2017-09-03,풍계리 핵실험장에서 시행된 북한의 6차 핵실험,41.343,129.036
